RIC,Date,Total Equity,Company Market Cap,Revenue,Full-Time Employees,"Cash Dividend Paid, Common, Discrete"
EUCCe.BE,31/12/2006,66.241,,119.51,805,2.796
EUCCe.BE,31/12/2007,66.893,,117.109,714,2.796
EUCCe.BE,31/12/2008,69.761,,138.61,868,3.205
EUCCe.BE,31/12/2009,72.703,,167.149,979,3.605
EUCCe.BE,31/12/2010,71.076,,181.333,1149,4.503
EUCCe.BE,31/12/2011,88.834,106.1543181,208.119,1081,4.503
EUCCe.BE,31/12/2012,119.559,120.8813139,305.306,1455,5.639
EUCCe.BE,31/12/2013,112.72,95.62551565,330.03,1699,7.663
EUCCe.BE,31/12/2014,110.771,81.73917322,325.683,1741,1.999
EUCCe.BE,31/12/2015,109.996,54.33968566,346.338,1784,0
EUCCe.BE,31/12/2016,96.634,41.9819283,344.887,1825,
EUCCe.BE,31/12/2017,81.898,58.08576541,325.313,1804,
EUCCe.BE,31/12/2018,77.942,18.80216276,332.908,1833,
EUCCe.BE,31/12/2019,65.414,0.678887168,-0.089,1917,
EUCCe.BE,31/12/2020,-89.045,0.188595715,0,1894,
EUCCe.BE,31/12/2021,-89.045,0.076787448,0,1894,
NABGy.H,31/12/2016,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.72759465,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
NABGy.H,31/12/2017,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.9125883,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
NABGy.H,31/12/2018,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.8657889,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
NABGy.H,31/12/2019,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.840741794,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
NABGy.H,31/12/2020,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.7409905,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
NABGy.H,31/12/2021,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,0.7565903,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
PLXZZ.AX,31/12/2009,,5.875,,,
PLXZZ.AX,31/12/2010,,8.75,,,
PLXZZ.AX,31/12/2011,1.09409,18.75,,,
PLXZZ.AX,31/12/2012,1.44983,23.736,,,
PLXZZ.AX,31/12/2013,1.80452,18.3447,0,,
PLXZZ.AX,31/12/2014,1.07674,16.226652,0.016,,
PLXZZ.AX,31/12/2015,1.77801,25.255845,0,,
PLXZZ.AX,31/12/2016,-0.09334,15.16245715,1.36469,,
PLXZZ.AX,31/12/2017,-6.035,52.88938271,0.234,,
PLXZZ.AX,31/12/2018,6.677,28.6341336,0.347,,
PLXZZ.AX,31/12/2019,6.55,42.36210195,0.579,,
PLXZZ.AX,31/12/2020,0.482,2.8906712,1.765,,
PLXZZ.AX,31/12/2021,0.482,2.8906712,1.765,,
MMMXX.AX,31/12/2015,9.772,,2.708,,
MMMXX.AX,31/12/2016,7.639,,20.192,,
MMMXX.AX,31/12/2017,7.639,,20.192,,
MMMXX.AX,31/12/2018,-10.896,32.02961833,53.244,,
MMMXX.AX,31/12/2019,-4.709,21.90598228,91.988,,
MMMXX.AX,31/12/2020,-34.916,435.4893238,129.558,892,
MMMXX.AX,31/12/2021,9.057,170.5201824,254.033,1273,
LIN1.DE^J18,31/12/1995,1452.522285,,4073.793659,29176,
LIN1.DE^J18,31/12/1996,1936.036302,4082.177313,4235.418684,29347,60.58808792
LIN1.DE^J18,31/12/1997,2063.780051,4602.758657,4499.831808,30786,75.78675038
LIN1.DE^J18,31/12/1998,2228.341938,4354.507464,4880.752529,30786,80.09694094
LIN1.DE^J18,31/12/1999,3917.195,461.455911,6193.923,34359,103.698
LIN1.DE^J18,31/12/2000,3917.195,6165.852328,6193.923,34359,103.698
LIN1.DE^J18,31/12/2001,4095.515,5426.427097,8450.279,47126,142.525
LIN1.DE^J18,31/12/2002,4313,4174.17469,8833,45530,163
LIN1.DE^J18,31/12/2003,4086,5092.493122,8726,45464,136
LIN1.DE^J18,31/12/2004,3851,5496.218846,8992,46662,135
LIN1.DE^J18,31/12/2005,3908,7848.161388,8856,41383,137
LIN1.DE^J18,31/12/2006,4424,12281.48314,5884,42229,150
LIN1.DE^J18,31/12/2007,8000,14538.57527,8113,58835,168
LIN1.DE^J18,31/12/2008,8761,10084.06641,12306,50485,281
LIN1.DE^J18,31/12/2009,7872,14192.87251,12663,51908,329
LIN1.DE^J18,31/12/2010,8736,19266.0285,11211,47731,343
LIN1.DE^J18,31/12/2011,10848,19652.96138,12868,48430,349
LIN1.DE^J18,31/12/2012,11604,24442.39723,13787,50417,419
LIN1.DE^J18,31/12/2013,12911,28227.91707,15833,62765,497
LIN1.DE^J18,31/12/2014,12766,28640.05636,16655,63487,563
LIN1.DE^J18,31/12/2015,13406,24869.6728,17047,65591,645
LIN1.DE^J18,31/12/2016,14578,28992.9494,17345,64538,701
LIN1.DE^J18,31/12/2017,14577,33691.99885,16948,59715,765
LIN1.DE^J18,31/12/2018,14164,35985.80362,17113,57605,813
LIN1.DE^J18,31/12/2019,14164,36533.71651,17113,57605,813
LIN1.DE^J18,31/12/2020,14164,36533.71651,17113,57605,813
LIN1.DE^J18,31/12/2021,14164,36533.71651,17113,57605,813
SAZA.DE^F17,31/12/1996,54.51651,,135.527659,709,
SAZA.DE^F17,31/12/1997,66.250661,,175.401788,781,
SAZA.DE^F17,31/12/1998,149.878603,,206.422385,783,3.211935598
SAZA.DE^F17,31/12/1999,137.850459,,257.566924,1019,4.213556393
SAZA.DE^F17,31/12/2000,141.628907,,354.262978,1189,5.701415767
SAZA.DE^F17,31/12/2001,208.979357,566.15013,467.168523,1539,6.425405071
SAZA.DE^F17,31/12/2002,280.253,717.320317,537.82,1827,8.642
SAZA.DE^F17,31/12/2003,324.127,1313.114852,633.548,2131,11.047
SAZA.DE^F17,31/12/2004,613.311,1061.94341,745.209,2465,12.995
SAZA.DE^F17,31/12/2005,638.898,1476.256173,813.519,2586,18.822
SAZA.DE^F17,31/12/2006,682.539,2324.588035,1022.059,3892,20.775
SAZA.DE^F17,31/12/2007,843.427,2449.68162,1245.05,5442,20.818
SAZA.DE^F17,31/12/2008,898.562,1204.57631,1570.49,8425,36.047
SAZA.DE^F17,31/12/2009,827.356,1421.987644,1646.164,8299,41.612
SAZA.DE^F17,31/12/2010,861.124,1494.282017,1568.779,7981,30.54
SAZA.DE^F17,31/12/2011,858.786,1135.10243,1634.48,8080,32.362
SAZA.DE^F17,31/12/2012,853.911,1440.522952,1714.256,7826,21.867
SAZA.DE^F17,31/12/2013,899.608,2170.380853,1837.544,7814,22.08
SAZA.DE^F17,31/12/2014,954.618,1530.325235,2003.912,9825,31.177
SAZA.DE^F17,31/12/2015,836.051,2327.86671,2062.247,10363,42.495
SAZA.DE^F17,31/12/2016,946.042,3066.312911,2115.129,10532,47.873
SAZA.DE^F17,31/12/2017,969.04,5500.473481,2139.22,10923,50.616
SAZA.DE^F17,31/12/2018,962.242,4956.22398,2313.928,10176,46.048
SAZA.DE^F17,31/12/2019,1057.558,5361.44984,2330.824,10416,8.944
SAZA.DE^F17,31/12/2020,1080.342,6358.92888,2608.563,11100,151.211
SAZA.DE^F17,31/12/2021,929.706,6358.92888,3010.315,12310,368.523
IGYB.DE^I19,31/12/2013,15654,,46029,42505,1357
IGYB.DE^I19,31/12/2014,16937,,43506,39633,486
IGYB.DE^I19,31/12/2015,16937,,43506,39633,486
IGYB.DE^I19,31/12/2016,16649,18338.87055,43456,38602,1017
IGYB.DE^I19,31/12/2017,8931,18152.75963,41549,40636,979
IGYB.DE^I19,31/12/2018,9439,22627.75515,41119,42393,1328
IGYB.DE^I19,31/12/2019,7900,24777.753,33273,37374,1186
IGYB.DE^I19,31/12/2020,7426,24062.58158,33535,34523,907
IGYB.DE^I19,31/12/2021,7426,24062.58158,33535,34523,907
SCHG.DE^I08,31/12/1995,1574.938883,,2399.025524,18550,49.6883676
SCHG.DE^I08,31/12/1996,1640.992185,4576.61735,2376.210141,18499,54.16114898
SCHG.DE^I08,31/12/1997,1787.059106,5969.824297,2695.624479,19705,54.16114898
SCHG.DE^I08,31/12/1998,2010,7311.291348,3285,21818,87
SCHG.DE^I08,31/12/1999,2010,8176.4693,3285,21818,87
SCHG.DE^I08,31/12/2000,2098,3993.0,3674,22430,91
SCHG.DE^I08,31/12/2001,2297,11800.8,4493,24541,165
SCHG.DE^I08,31/12/2002,2556,8207.1,4842,25556,198
SCHG.DE^I08,31/12/2003,2906,7889.475,4828,26561,182
SCHG.DE^I08,31/12/2004,2906,10671.94,4828,26561,182
SCHG.DE^I08,31/12/2005,2816,10980.4,4907,25593,180
SCHG.DE^I08,31/12/2006,3265,19628.92,5308,24658,193
SCHG.DE^I08,31/12/2007,5642,20311.8,5763,15726,233
SCHG.DE^I08,31/12/2008,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2009,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2010,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2011,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2012,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2013,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2014,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2015,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2016,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2017,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2018,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2019,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2020,5833,22782.6907,3950,10273,10
SCHG.DE^I08,31/12/2021,5833,22782.6907,3950,10273,10
MOBG.DE^C07,31/12/1997,9.618936,,135.680024,221,
MOBG.DE^C07,31/12/1998,197.601576,919.7502503,749.793868,1889,4.34598099
MOBG.DE^C07,31/12/1999,197.601576,1224.0,749.793868,1889,4.34598099
MOBG.DE^C07,31/12/2000,250.103083,1586.85072,1245.367218,2880,
MOBG.DE^C07,31/12/2001,4032.37236,1596.99683,2355.118835,4590,
MOBG.DE^C07,31/12/2002,3768.965,170.8018,2589.702,5681,
MOBG.DE^C07,31/12/2003,321.251,840.98304,2052.645,4752,
MOBG.DE^C07,31/12/2004,520.319,1097.22006,1837.587,2693,
MOBG.DE^C07,31/12/2005,501.747,1222.05348,1897.323,3072,26.281
MOBG.DE^C07,31/12/2006,547.937,1452.00978,2050.773,3491,15.604
MOBG.DE^C07,31/12/2007,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2008,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2009,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2010,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2011,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2012,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2013,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2014,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2015,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2016,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2017,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2018,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2019,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2020,547.937,1389.324514,2050.773,3491,15.604
MOBG.DE^C07,31/12/2021,547.937,1389.324514,2050.773,3491,15.604
WIN1.DE^H16,31/12/2002,230.926,,1462,4176,0
WIN1.DE^H16,31/12/2003,216.265,,1439.96,4983,
WIN1.DE^H16,31/12/2004,194.015,,1575.947,6114,160
WIN1.DE^H16,31/12/2005,227.633,1478.402689,1743.732,6937,
WIN1.DE^H16,31/12/2006,269.819,1949.698343,1947.569,7787,
WIN1.DE^H16,31/12/2007,275.623,2150.52422,2144.563,8379,
WIN1.DE^H16,31/12/2008,268.32,1115.294945,2318.57,9460,
WIN1.DE^H16,31/12/2009,322.916,1576.499678,2250.206,9381,
WIN1.DE^H16,31/12/2010,352.347,2018.515118,2239.471,9309,
WIN1.DE^H16,31/12/2011,324.033,1142.424636,2328.2,9171,
WIN1.DE^H16,31/12/2012,324.561,1172.862825,2342.996,9057,
WIN1.DE^H16,31/12/2013,378.693,1666.490846,2465.004,8826,31.265
WIN1.DE^H16,31/12/2014,423.021,1330.347367,2469.418,9198,44.069
WIN1.DE^H16,31/12/2015,387.347,1534.316318,2426.995,9100,52.178
WIN1.DE^H16,31/12/2016,410.421,2181.954959,2578.571,9080,0
WIN1.DE^H16,31/12/2017,410.421,2415.204124,2578.571,9080,0
WIN1.DE^H16,31/12/2018,399.294,1895.769812,567.35,8401,
WIN1.DE^H16,31/12/2019,359.841,2001.641774,2399.846,8786,
WIN1.DE^H16,31/12/2020,359.841,2001.641774,2399.846,8786,
WIN1.DE^H16,31/12/2021,359.841,2001.641774,2399.846,8786,
VHBG.F^K04,31/12/1995,,903.0622236,,,
VHBG.F^K04,31/12/1996,,1021.600341,,,
VHBG.F^K04,31/12/1997,,1188.819966,,,
VHBG.F^K04,31/12/1998,,140.5656043,,,
VHBG.F^K04,31/12/1999,695.457,1686.461563,,4621,
VHBG.F^K04,31/12/2000,815.745,1860.923104,,4742,
VHBG.F^K04,31/12/2001,837.735,1599.230875,,4709,
VHBG.F^K04,31/12/2002,843.735,1279.366,,4671,
VHBG.F^K04,31/12/2003,890.691,1366.5955,,5145,47.105
VHBG.F^K04,31/12/2004,960.995,1617.150897,,5026,34.892
VHBG.F^K04,31/12/2005,960.995,22.1,,5026,34.892
VHBG.F^K04,31/12/2006,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2007,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2008,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2009,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2010,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2011,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2012,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2013,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2014,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2015,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2016,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2017,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2018,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2019,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2020,960.995,22.5,,5026,34.892
VHBG.F^K04,31/12/2021,960.995,22.5,,5026,34.892
FRNG.DE^C07,31/12/1997,0.025565,,0.527653,3,
FRNG.DE^C07,31/12/1998,0.089476,,0.660589,22,
FRNG.DE^C07,31/12/1999,0.089476,6167.351236,0.660589,22,
FRNG.DE^C07,31/12/2000,111.408482,1237.996744,3.484455,24,
FRNG.DE^C07,31/12/2001,96.7932,218.75,27.945687,299,
FRNG.DE^C07,31/12/2002,96.7932,81.2,27.945687,299,
FRNG.DE^C07,31/12/2003,139.659,1060.011009,365.502,1087,
FRNG.DE^C07,31/12/2004,139.659,1066.862336,365.502,1087,
FRNG.DE^C07,31/12/2005,184.353,397.6318216,471.582,1503,0
FRNG.DE^C07,31/12/2006,282.116,1440.274544,715.085,2077,19.804
FRNG.DE^C07,31/12/2007,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2008,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2009,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2010,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2011,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2012,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2013,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2014,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2015,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2016,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2017,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2018,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2019,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2020,282.116,1510.551191,715.085,2077,19.804
FRNG.DE^C07,31/12/2021,282.116,1510.551191,715.085,2077,19.804
HVMG.DE^I08,31/12/1997,5091.957028,,,18174,
HVMG.DE^I08,31/12/1998,11541.39432,18306.42923,,18111,408.0109212
HVMG.DE^I08,31/12/1999,12236.24014,26354.624,,32434,445.8465204
HVMG.DE^I08,31/12/2000,12440,23722.6833,,46170,341
HVMG.DE^I08,31/12/2001,19595,17878.4892,,72867,359
HVMG.DE^I08,31/12/2002,25110,7940.8067,,69520,456
HVMG.DE^I08,31/12/2003,10312,9568.6199,,60214,
HVMG.DE^I08,31/12/2004,10312,8712.9745,,60214,
HVMG.DE^I08,31/12/2005,12358,18852.69906,,27353,0
HVMG.DE^I08,31/12/2006,12358,24424.20238,,27353,0
HVMG.DE^I08,31/12/2007,16690,34336.0635,,25738,559
HVMG.DE^I08,31/12/2008,23190,33128.25453,,24784,301
HVMG.DE^I08,31/12/2009,22217,33128.25453,,,402
HVMG.DE^I08,31/12/2010,22870,33128.25453,,,0
HVMG.DE^I08,31/12/2011,22866,33128.25453,,,1633
HVMG.DE^I08,31/12/2012,22492,33128.25453,,,1270
HVMG.DE^I08,31/12/2013,22492,33128.25453,,,1270
HVMG.DE^I08,31/12/2014,20962,33128.25453,,,2462
HVMG.DE^I08,31/12/2015,20566,33128.25453,,,755
HVMG.DE^I08,31/12/2016,20762,33128.25453,,,627
HVMG.DE^I08,31/12/2017,20414,33128.25453,,,398
HVMG.DE^I08,31/12/2018,20414,33128.25453,,,398
HVMG.DE^I08,31/12/2019,20414,33128.25453,,,398
HVMG.DE^I08,31/12/2020,20414,33128.25453,,,398
HVMG.DE^I08,31/12/2021,20414,33128.25453,,,398
TGMGv.DE^H11,31/12/2007,63.773,2707.63875,1799.436,7152,
TGMGv.DE^H11,31/12/2008,534.547,1182.375,2835.287,8179,
TGMGv.DE^H11,31/12/2009,671.6,1523.95,3133.1,8929,78.8
TGMGv.DE^H11,31/12/2010,678.6,2591.371875,2529.4,8726,92
TGMGv.DE^H11,31/12/2011,733.2,3417.06375,2563.6,9046,46.1
TGMGv.DE^H11,31/12/2012,873.7,3540.424875,2972.1,9821,65.9
TGMGv.DE^H11,31/12/2013,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2014,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2015,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2016,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2017,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2018,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2019,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2020,824.9,3402.734744,3014.5,10479,98.9
TGMGv.DE^H11,31/12/2021,824.9,3402.734744,3014.5,10479,98.9
CBRq.F^I08,31/12/2006,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,22.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2007,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,20.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2008,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2009,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2010,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2011,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2012,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2013,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2014,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2015,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2016,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2017,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2018,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2019,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2020,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
CBRq.F^I08,31/12/2021,Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).,19.0,Unable to collect data for the field 'TR.Revenue' and some specific identifier(s).,Unable to collect data for the field 'TR.Employees' and some specific identifier(s).,Unable to collect data for the field 'TR.CashDividendPaidCmn' and some specific identifier(s).
D9CAv.DE^H11,31/12/2003,-5.267,,666.689,6681,
D9CAv.DE^H11,31/12/2004,53.657,,620.812,5783,
D9CAv.DE^H11,31/12/2005,160.507,,881.593,5520,
D9CAv.DE^H11,31/12/2006,188.214,,986.912,5680,
D9CAv.DE^H11,31/12/2007,207.966,,1080.392,5813,21.173
D9CAv.DE^H11,31/12/2008,269.697,,1225.789,6418,23.29
D9CAv.DE^H11,31/12/2009,225.874,,1047.567,6219,29.642
D9CAv.DE^H11,31/12/2010,249.699,,931.28,6044,0
D9CAv.DE^H11,31/12/2011,248.646,,1062.256,6456,12.704
D9CAv.DE^H11,31/12/2012,248.646,,1062.256,6456,12.704
D9CAv.DE^H11,31/12/2013,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2014,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2015,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2016,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2017,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2018,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2019,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2020,283.24,,227.14,5108,
D9CAv.DE^H11,31/12/2021,283.24,,227.14,5108,
HAPG.F^H05,31/12/1999,418.578399,,208.096355,482,12.39576037
HAPG.F^H05,31/12/2000,416.785809,,225.981349,576,13.94548606
HAPG.F^H05,31/12/2001,279.124,,248.061,582,16.31
HAPG.F^H05,31/12/2002,324.415,,263.278,541,16.588
HAPG.F^H05,31/12/2003,333.683,,256.578,622,16.588
HAPG.F^H05,31/12/2004,337.65,,264.467,696,16.588
HAPG.F^H05,31/12/2005,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2006,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2007,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2008,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2009,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2010,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2011,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2012,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2013,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2014,364.709,,276.337,677,16.588
HAPG.F^H05,31/12/2015,364.709,,276.337,677,16.588
